Data de registro;Razão Social;CNPJ / CPF;RAMO;Status
11/08/2020;GERAL PARTS COMÉRCIO DE PEÇAS E ABRASIVOS LTDA.;52472438000176;COMÉRCIO;EM ANDAMENTO
11/08/2020;123 VIAGENS E TURISMO LTDA.;26669170000157;SERVIÇOS;EM ANDAMENTO
11/08/2020;FACULDADES METROPOLITANAS UNIDAS EDUCACIONAIS LTDA. - FMU;63063689000113;EDUCAÇÃO;EM ANDAMENTO
11/08/2020;ENEL BRASIL S.A;07523555000167;SERVIÇO PÚBLICO;ENCERRADA
11/08/2020;ESFERA CONSULTORIA FINANCEIRA EIRELI ME;36059611000152;FINANCEIRO;EM ANDAMENTO
12/08/2020;CIA DE SANEAMENTO BASICO DE SÃO PAULO SABESP;43776517000180;SERVIÇO PÚBLICO;EM ANDAMENTO
12/08/2020;ENEL BRASIL S.A;07523555000167;SERVIÇO PÚBLICO;EM ANDAMENTO
12/08/2020;BANCO DO BRASIL S.A.;00000000000191;FINANCEIRO;ENCERRADA
12/08/2020;BANCO DO BRASIL S.A.;00000000000191;FINANCEIRO;ENCERRADA
12/08/2020;ARALTON LIMA CONSULTORES E ADVOGADOS ASSOCIADOS ME;86843711000143;FINANCEIRO;EM ANDAMENTO
12/08/2020;B2W COMPANHIA DIGITAL;00776574000660;COMÉRCIO;EM ANDAMENTO
12/08/2020;MEU DESPACHANTE LTDA.;26050449000158;SERVIÇOS;EM ANDAMENTO
12/08/2020;SITE123.COM;-;COMÉRCIO;EM ANDAMENTO
13/08/2020;QUINTO ANDAR SERVIÇOS IMOBILIÁRIOS LTDA.;16788643000181;SERVIÇOS;EM ANDAMENTO
13/08/2020;MM POUSADA LTDA. ME;29034789000183;SERVIÇOS;EM ANDAMENTO
13/08/2020;ESTANCIA MULTIMARCAS;-;COMÉRCIO;EM ANDAMENTO
13/08/2020;MACIEL MANOEL DOS SANTOS ME;34087112000143;COMÉRCIO;EM ANDAMENTO
14/08/2020;TELEFÔNICA BRASIL S.A.;02558157000162;SERVIÇOS;EM ANDAMENTO
14/08/2020;BANCO ITAÚ UNIBANCO S/A;60701190000104;FINANCEIRO;EM ANDAMENTO
14/08/2020;LOJAS RENNER S.A.;92754738000162;COMÉRCIO;EM ANDAMENTO
14/08/2020;CLÍNICA DE TODOS;-;SAÚDE;EM ANDAMENTO
14/08/2020;ARMARINHOS FERNANDO LTDA.;48076228000191;COMÉRCIO;EM ANDAMENTO
14/08/2020;UNIVERSO ONLINE S/A;01109184000195;SERVIÇOS;EM ANDAMENTO
14/08/2020;SEDA E LINHO;-;COMÉRCIO;EM ANDAMENTO
14/08/2020;ISCP - SOCIEDADE EDUCACIONAL LTDA.;62596408000125;EDUCAÇÃO;EM ANDAMENTO
15/08/2020;D-LINK;-;COMÉRCIO;EM ANDAMENTO
15/08/2020;DOCTOR AUTO;-;COMÉRCIO;EM ANDAMENTO
15/08/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
16/08/2020;STEPHANIE DAMM AGUILAR ME;25222701000104;COMÉRCIO;EM ANDAMENTO
16/08/2020;C&A MODAS S/A;45242914000105;COMÉRCIO;EM ANDAMENTO
16/08/2020;DEPARTAMENTO ESTADUAL DE TRANSITO - DETRAN SP;15519361000116;SERVIÇO PÚBLICO;EM ANDAMENTO
16/08/2020;COBASI COMÉRCIO DE PRODUTOS BÁSICOS E INDUSTRIALIZADOS LTDA.;53153938000108;COMÉRCIO;EM ANDAMENTO
17/08/2020;CAEDU COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO S/A;46377727000193;COMÉRCIO;EM ANDAMENTO
17/08/2020;VIA VAREJO S/A;33041260065290;COMÉRCIO;EM ANDAMENTO
17/08/2020;VIA VAREJO S/A;33041260065290;COMÉRCIO;EM ANDAMENTO
17/08/2020;AMC - SERVIÇOS EDUCACIONAIS LTDA.;43045772000152;EDUCAÇÃO;CONVERTIDA EM RECLAMAÇÃO
17/08/2020;GIL DO GÁS;-;COMÉRCIO;EM ANDAMENTO
17/08/2020;IBAZAR.COM ATIVIDADES DE INTERNET LTDA.;03499243000104;SERVIÇOS;EM ANDAMENTO
17/08/2020;TRAMONTINA AS CUTELARIA;90050238000114;COMÉRCIO;EM ANDAMENTO
17/08/2020;INSTITUTO PRESBITERIANO MACKENZIE;60967551000150;EDUCAÇÃO;EM ANDAMENTO
17/08/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
18/08/2020;ENEL BRASIL INVESTIMENTOS SUDESTE S.A.;29276612000193;SERVIÇO PÚBLICO;EM ANDAMENTO
18/08/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
18/08/2020;B2W COMPANHIA DIGITAL;00776574000156;COMÉRCIO;EM ANDAMENTO
18/08/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
18/08/2020;TELEFÔNICA BRASIL S.A.;02558157000162;SERVIÇOS;EM ANDAMENTO
18/08/2020;ESPAÇO ODONTOLOGIA E IMPLANTES LTDA.;35494515000170;SAÚDE;EM ANDAMENTO
18/08/2020;DELL COMPUTADORES DO BRASIL LTDA.;72381189000110;COMÉRCIO;EM ANDAMENTO
18/08/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;32335055000449;COMÉRCIO;EM ANDAMENTO
19/08/2020;SANTIL COMERCIAL ELÉTRICA EIRELI;49474398000197;COMÉRCIO;EM ANDAMENTO
19/08/2020;CONSELHO FEDERAL DE CONTABILIDADE;33618570000107;SERVIÇO PÚBLICO;EM ANDAMENTO
19/08/2020;RECARGAPAY PAGAMENTOS LTDA.;11275560000175;FINANCEIRO;EM ANDAMENTO
19/08/2020;DROGARIA SAO PAULO S.A.;61412110000155;SAÚDE;EM ANDAMENTO
19/08/2020;GAROTA DE ESTILO;-;COMÉRCIO;EM ANDAMENTO
19/08/2020;FACULDADES METROPOLITANAS UNIDAS EDUCACIONAIS LTDA. - FMU;63063689000113;EDUCAÇÃO;EM ANDAMENTO
19/08/2020;DECOLAR.COM LTDA.;03563689000231;SERVIÇOS;EM ANDAMENTO
19/08/2020;NASA COMÉRCIO E SERVIÇOS EIRELI EPP;27524159000161;SAÚDE;EM ANDAMENTO
19/08/2020;MERCADINHO AYUMI LTDA.;67616128000660;COMÉRCIO;EM ANDAMENTO
19/08/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
20/08/2020;PICPAY SERVICOS S.A;22896431000110;FINANCEIRO;EM ANDAMENTO
20/08/2020;RECOVERY DO BRASIL CONSULTORIA S.A.;05032035000126;FINANCEIRO;EM ANDAMENTO
20/08/2020;BURACOS NA RUA;-;SERVIÇO PÚBLICO;EM ANDAMENTO
20/08/2020;MEGA CACHOS;-;COMÉRCIO;EM ANDAMENTO
20/08/2020;SUPERMERCADO BARBOSA;-;COMÉRCIO;EM ANDAMENTO
20/08/2020;CONSORCIO NACIONAL CHEVROLET;-;FINANCEIRO;CONVERTIDA EM RECLAMAÇÃO
20/08/2020;NOVA MIX ALIMENTOS E BEBIDAS EIRELI;20638254000147;COMÉRCIO;EM ANDAMENTO
20/08/2020;GARIJO'S;-;COMÉRCIO;EM ANDAMENTO
20/08/2020;MOTOROLA BRASIL LTDA.;62288584000108;COMÉRCIO;CONVERTIDA EM RECLAMAÇÃO
20/08/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
20/08/2020;PICPAY SERVICOS S.A;22896431000110;FINANCEIRO;EM ANDAMENTO
20/08/2020;ASSESSORIA ADMINISTRATIVA UNIONE LTDA. ME;19173179000107;FINANCEIRO;EM ANDAMENTO
20/08/2020;LUIZ ALBERTO GHIOTTI DA SILVA;33015194000158;COMÉRCIO;EM ANDAMENTO
20/08/2020;GEOVANE MENDES DA SILVA FERREIRA ME;36652305000125;COMÉRCIO;EM ANDAMENTO
20/08/2020;ARALTON LIMA CONSULTORES E ADVOGADOS ASSOCIADOS ME;86843711000143;FINANCEIRO;EM ANDAMENTO
21/08/2020;TIM S.A.;02421421000111;SERVIÇOS;EM ANDAMENTO
21/08/2020;GURGELMIX MÁQUINAS E FERRAMENTAS S.A.;29302348000387;COMÉRCIO;EM ANDAMENTO
21/08/2020;LOURRANE SOUSA DA SILVA ME;32830385000100;COMÉRCIO;EM ANDAMENTO
21/08/2020;FELIPE DE SOUSA SILVA ME;36579744000150;COMÉRCIO;EM ANDAMENTO
21/08/2020;J.J. DESENTUPIDORA E DEDETIZADORA LTDA. ME;22008728000100;SERVIÇOS;EM ANDAMENTO
21/08/2020;NU PAGAMENTOS S.A.;18236120000158;FINANCEIRO;EM ANDAMENTO
21/08/2020;UNIVERSO ONLINE S/A;01109184000438;SERVIÇOS;EM ANDAMENTO
22/08/2020;NOVA MASTER VEÍCULOS LEVES E PESADOS LTDA. EPP;02850981000191;COMÉRCIO;EM ANDAMENTO
23/08/2020;NERILSON SOUZA DE JESUS ME;15628713000171;SERVIÇOS ;EM ANDAMENTO
23/08/2020;TIAGO HENRIQUE PASSOS DA SILVA ME;36963823000160;COMÉRCIO;EM ANDAMENTO
24/08/2020;123 VIAGENS E TURISMO LTDA.;26669170000157;SERVIÇOS;EM ANDAMENTO
24/08/2020;CLARO S/A;40432544000147;SERVIÇOS;EM ANDAMENTO
24/08/2020;SANTIL COMERCIAL ELETRICA EIRELI;49474398000782;COMÉRCIO;EM ANDAMENTO
24/08/2020;BANCO BRADESCO S.A.;60746948000112;FINANCEIRO;EM ANDAMENTO
24/08/2020;MERCADOPAGO.COM REPRESENTACOES LTDA.;10573521000191;FINANCEIRO;EM ANDAMENTO
25/08/2020;CLARO S/A;40432544006269;SERVIÇOS;EM ANDAMENTO
25/08/2020;CRUZEIRO DO SUL EDUCACIONAL S.A.;62984091000609;EDUCAÇÃO;EM ANDAMENTO
25/08/2020;VIA VAREJO S/A;33041260065290;COMÉRCIO;EM ANDAMENTO
25/08/2020;EMBRATEL TVSAT TELECOMUNICAÇÕES AS;09132659000176;SERVIÇOS;EM ANDAMENTO
25/08/2020;FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA.;13347016000117;SERVIÇOS;EM ANDAMENTO
26/08/2020;PICPAY SERVICOS S.A;22896431000110;FINANCEIRO;EM ANDAMENTO
26/08/2020;DACASA FINANCEIRA S/A - SOCIEDADE DE CRÉDITO FINANCIAMENTO E INVESTIMENTO;27406222000165;FINANCEIRO;EM ANDAMENTO
26/08/2020;CIA DE SANEAMENTO BASICO DE SÃO PAULO SABESP;43776517000180;SERVIÇO PÚBLICO;EM ANDAMENTO
27/08/2020;ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S/A;04310392000146;EDUCAÇÃO;EM ANDAMENTO
27/08/2020;IFOOD.COM AGENCIA DE RESTAURANTES ONLINE S.A.;14380200000121;SERVIÇOS;EM ANDAMENTO
27/08/2020;SUPERNOW PORTAL E SERVIÇOS DE INTERNET LTDA.;23559907000190;COMÉRCIO;EM ANDAMENTO
27/08/2020;BTG WEB DIGITAL EIRELI ME;34250132000193;SERVIÇOS;EM ANDAMENTO
27/08/2020;DROGARIA SAO PAULO S.A.;61412110056533;COMÉRCIO;EM ANDAMENTO
28/08/2020;PICPAY SERVICOS S.A;22896431000110;FINANCEIRO;EM ANDAMENTO
28/08/2020;ASSOCIAÇÃO DE POUPANÇA E EMPRÉSTIMO DE SÃO PAULO;62141700000153;FINANCEIRO;EM ANDAMENTO
28/08/2020;CENTRO EDUCACIONAL NOSSA SENHORA DA PENHA LTDA. ME;04898872000170;EDUCAÇÃO;EM ANDAMENTO
28/08/2020;OITO BOX;-;COMÉRCIO;EM ANDAMENTO
28/08/2020;AUTO POSTO PORTAL DO IPIRANGA LTDA. EPP;09390343000184;COMÉRCIO;EM ANDAMENTO
29/08/2020;GFG COMÉRCIO DIGITAL LTDA.;11200418000169;COMÉRCIO;EM ANDAMENTO
29/08/2020;U4CRYPTO SOLUÇÕES TECNOLOGICAS E FINANCEIRA AS;30980539000115;FINANCEIRO;EM ANDAMENTO
30/08/2020;PAGSEGURO INTERNET S.A.;08561701000101;FINANCEIRO;EM ANDAMENTO
31/08/2020;CARDIF DO BRASIL VIDA E PREVIDÊNCIA S/A;03546261000108;FINANCEIRO;EM ANDAMENTO
31/08/2020;CASAS BAHIA COMERCIAL LTDA.;59291534000167;COMÉRCIO;EM ANDAMENTO
31/08/2020;ENEL BRASIL INVESTIMENTOS SUDESTE S.A.;29276612000193;SERVIÇO PÚBLICO;EM ANDAMENTO
31/08/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
31/08/2020;AGRIMED PROMOTORA DE VENDAS;-;SERVIÇOS;EM ANDAMENTO
31/08/2020;TUDOAPPLE;-;SERVIÇOS;EM ANDAMENTO
31/08/2020;AGP TECNOLOGIA EM INFORMÁTICA DO BRASIL LTDA.;11068167000453;COMÉRCIO;EM ANDAMENTO
01/09/2020;PADARIA GÊMEL;-;COMÉRCIO;EM ANDAMENTO
01/09/2020;CAEDU COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO S/A;46377727000193;COMÉRCIO;EM ANDAMENTO
01/09/2020;LELLO CONDOMINIOS LTDA.;44166627000192;SERVIÇOS;EM ANDAMENTO
01/09/2020;MERCADOPAGO.COM REPRESENTACOES LTDA.;10573521000191;FINANCEIRO;EM ANDAMENTO
01/09/2020;MADEIRA COMÉRCIO ELETRÔNICO S/A;10490181000801;COMÉRCIO;EM ANDAMENTO
02/09/2020;CENTRAL MARKET MINIMERCADO E CONVENIÊNCIA LTDA. ME;37438838000171;COMÉRCIO;EM ANDAMENTO
02/09/2020;PACHECO IMÓEIS LTDA. EPP;62966783000110;SERVIÇOS;EM ANDAMENTO
02/09/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
02/09/2020;VIVA MAISPLAN ASSISTENCIA FUNERAL LTDA.;12313002000110;SERVIÇOS;EM ANDAMENTO
02/09/2020;LIXIA WENG PRESENTES ME;36046819000137;COMÉRCIO;EM ANDAMENTO
02/09/2020;VINICIUS BRANDÃO CORREIA ME;22869378000169;COMÉRCIO;EM ANDAMENTO
02/09/2020;WISH;-;COMÉRCIO;EM ANDAMENTO
02/09/2020;ISCP - SOCIEDADE EDUCACIONAL LTDA.;62569408002411;EDUCAÇÃO;EM ANDAMENTO
02/09/2020;STAR MAGAZINE IMPORTADORA EIRELI;30769559000141;COMÉRCIO;EM ANDAMENTO
02/09/2020;LIXIA WENG PRESENTES ME;36046819000137;COMÉRCIO;EM ANDAMENTO
02/09/2020;SUPERMERCADOS BERGAMINI LTDA.;04355907900060;COMÉRCIO;EM ANDAMENTO
03/09/2020;USELIX;-;COMÉRCIO;EM ANDAMENTO
03/09/2020;GEOGRA COMÉRCIO DE RAÇÕES E PET EIRELI;36652305000125;COMÉRCIO;EM ANDAMENTO
03/09/2020;CLARO S/A;40432544000147;SERVIÇOS;EM ANDAMENTO
03/09/2020;INSTITUTO DE CIÊNCIA E EDUCAÇÃO DE SÃO PAULO;58252636000100;EDUCAÇÃO;EM ANDAMENTO
03/09/2020;CLARO S/A;40432544000147;SERVIÇOS;EM ANDAMENTO
04/09/2020;INSTITUTO EDUCACIONAL PORTINAI;-;EDUCAÇÃO;EM ANDAMENTO
04/09/2020;BANCO PAN S.A.;59285411000113;FINANCEIRO;EM ANDAMENTO
04/09/2020;BANCO PAN S.A.;59285411000113;FINANCEIRO;EM ANDAMENTO
04/09/2020;ITAÚ UNIBANCO HOLDING S.A.;60872504000123;FINANCEIRO;EM ANDAMENTO
04/09/2020;LOJAS MARISA S.A.;61189288000189;COMÉRCIO;EM ANDAMENTO
04/09/2020;BATTISTON COMÉRCIO DE CELULARES LTDA. EPP;07615822000126;COMÉRCIO;EM ANDAMENTO
05/09/2020;ASSOCIAÇÃO EDUCACIONAL NOVE DE JULHO;43374768000308;EDUCAÇÃO;EM ANDAMENTO
05/09/2020;CARLOS EDÇUARDO MOREIRA CEZAR;-;COMÉRCIO;EM ANDAMENTO
06/09/2020;VITORIA SILVA RODRIGUES ME;36038133000102;COMÉRCIO;EM ANDAMENTO
06/09/2020;SONATA PRIME AMBIENTES PLANEJADOS EIRELI ME;27252854000111;COMÉRCIO;EM ANDAMENTO
07/09/2020;MARISA LOJAS S.A.;61189288000189;COMÉRCIO;EM ANDAMENTO
07/09/2020;ATACADAO S.A.;75315333004872;COMÉRCIO;EM ANDAMENTO
08/09/2020;MERCADOPAGO.COM REPRESENTACOES LTDA.;10573521000191;FINANCEIRO;EM ANDAMENTO
08/09/2020;NOVA PONTOCOM COMÉRCIO ELETRÔNICO S.A.;09358108000478;COMÉRCIO;EM ANDAMENTO
08/09/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
08/09/2020;SANTA IFIGENIA NETWORK COMÉRCIO E SERVIÇOS LTDA. EPP;10924705000159;COMÉRCIO;EM ANDAMENTO
08/09/2020;MERCADOPAGO.COM REPRESENTACOES LTDA.;10573521000191;FINANCEIRO;EM ANDAMENTO
08/09/2020;DOUTOR DE TODOS LTDA. ME;27935607000110;SAÚDE;EM ANDAMENTO
08/09/2020;BV FINANCEIRA AS CRÉDITO FUNANCIAMENTO E INVESTIMENTO;01149953000189;FINANCEIRO;EM ANDAMENTO
08/09/2020;CLARO S/A;40432544000147;SERVIÇOS;EM ANDAMENTO
09/09/2020;VINICIUS BRANDÃO CORREIA ME;22869378000169;COMÉRCIO;EM ANDAMENTO
09/09/2020;ISCP - SOCIEDADE EDUCACIONAL LTDA.;62596408001105;EDUCAÇÃO;EM ANDAMENTO
09/09/2020;SHOPPING DO 1 REAL;-;COMÉRCIO;EM ANDAMENTO
09/09/2020;DOTCOM GROUP COMERCIO DE PRESENTES S.A.;05753951000155;COMÉRCIO;EM ANDAMENTO
10/09/2020;MERCADOPAGO.COM REPRESENTACOES LTDA.;10573521000191;FINANCEIRO;EM ANDAMENTO
10/09/2020;SK MICROPIGMENTAÇÃO E ESTÉTICA EIRELI ME;30134185000198;SERVIÇOS;EM ANDAMENTO
10/09/2020;DR. CONSULTA CENTRO MÉDICO LTDA.;14245016002546;SAÚDE;EM ANDAMENTO
10/09/2020;HELSON CARVALHO;-;SERVIÇOS;EM ANDAMENTO
10/09/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
10/09/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
11/09/2020;MODA MISS;-;COMÉRCIO;EM ANDAMENTO
11/09/2020;SUPERMERCADO BERGAMINI LTDA.;43559079000602;COMÉRCIO;EM ANDAMENTO
11/09/2020;D'OCULOS COMÉRCIO DE ARTIGOS ÓTICOS EIRELI ME;30276761000131;COMÉRCIO;EM ANDAMENTO
11/09/2020;BANCO FICSA S/A;-;FINANCEIRO;EM ANDAMENTO
11/09/2020;KOMFORT HOUSE SOFAS LTDA.;21579533001626;COMÉRCIO;EM ANDAMENTO
11/09/2020;PICPAY SERVICOS S.A;22896431000110;FINANCEIRO;EM ANDAMENTO
12/09/2020;SMARTFIT ESCOLA DE GINASTICA E DANCA S.A;07594978000178;SERVIÇOS;EM ANDAMENTO
12/09/2020;SMARTFIT ESCOLA DE GINASTICA E DANCA S.A;07594978009043;SERVIÇOS;EM ANDAMENTO
12/09/2020;ASSAI ATACADISTA;-;COMÉRCIO;EM ANDAMENTO
13/09/2020;PREVENT SENIOR;-;SAÚDE;EM ANDAMENTO
13/09/2020;DECOLAR.COM LTDA.;03563689000150;SERVIÇOS;EM ANDAMENTO
13/09/2020;TOA EXPANSÃO E DESENVOLVIMENTO GERENCIAL BUSINESS EIRELI ME;30357761000166;SERVIÇOS;EM ANDAMENTO
13/09/2020;BOA SORTE 3J SUPERMERCADO LTDA.;32390340000162;COMÉRCIO;EM ANDAMENTO
13/09/2020;PRIME SECURE CORRETORA DE SEGUROS;-;SERVIÇOS;EM ANDAMENTO
14/09/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
14/09/2020;INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS;29979036000140;SERVIÇO PÚBLICO;EM ANDAMENTO
14/09/2020;EDITORA E DISTRIBUIDORA EDUCACIONAL S/A;38733648000140;EDUCAÇÃO;EM ANDAMENTO
14/09/2020;SOROCRED - CREDITO, FINANCIAMENTO E INVESTIMENTO S/A;04814563000174;FINANCEIRO;EM ANDAMENTO
14/09/2020;VOVÓ ZUZU COMERCIAL DE ALIMENTOS LTDA.;04733136000161;COMÉRCIO;EM ANDAMENTO
15/09/2020;LEAO ESTUDIO DE FOTOGRAFIA LTDA.;32044255000142;SERVIÇOS;EM ANDAMENTO
15/09/2020;BANCO SANTANDER (BRASIL) S.A.;90400888000142;FINANCEIRO;EM ANDAMENTO
15/09/2020;MARANGON MADEIRAS EIRELI EPP;36299557000112;COMÉRCIO;EM ANDAMENTO
15/09/2020;NIVEL A GINASTICA LTDA. EPP;55398382000145;SERVIÇOS;EM ANDAMENTO
15/09/2020;UPNID EDUCAÇÃO LTDA. EPP;23558980000148;EDUCAÇÃO;EM ANDAMENTO
15/09/2020;EXPEDIA.COM.BR;-;SERVIÇOS;EM ANDAMENTO
15/09/2020;CIA DE SANEAMENTO BASICO DE SÃO PAULO SABESP;43776517000180;SERVIÇO PÚBLICO;EM ANDAMENTO
15/09/2020;CONSTRUTORA VIVA BENX;-;COMÉRCIO;EM ANDAMENTO
15/09/2020;INBOX STORE/FREE;-;COMÉRCIO;EM ANDAMENTO
16/09/2020;SHOPFACIL / PEDRO HENRIQUE SANTOS;-;COMÉRCIO;EM ANDAMENTO
16/09/2020;WIRECARD BRAZIL S.A.;08718431000108;FINANCEIRO;EM ANDAMENTO
16/09/2020;FRIEND'S FUN MARKETING DIRETO E SOFTWARES EIRELI ME;34851060000130;SERVIÇOS;EM ANDAMENTO
16/09/2020;DECOLAR.COM LTDA.;03563689000150;SERVIÇOS;EM ANDAMENTO
16/09/2020;EDSON ERGELES FERREIRA LIMA ME;19195719000153;COMÉRCIO;EM ANDAMENTO
17/09/2020;MARANGON MADEIRAS EIRELI EPP;36299557000112;COMÉRCIO;EM ANDAMENTO
17/09/2020;TENDA ATACADO S.A.;01157555000104;COMÉRCIO;EM ANDAMENTO
17/09/2020;NOVA FLOR DA VILA GUILHERME EPP;17983108000144;COMÉRCIO;EM ANDAMENTO
18/09/2020;ZELMA FERNANDES MARINHO;00021888809;COMÉRCIO;EM ANDAMENTO
18/09/2020;COMPANHIA DE GÁS DE SÃO PAULO COMGÁS ;61856571000621;SERVIÇO PÚBLICO;EM ANDAMENTO
18/09/2020;COPART DO BRASIL ORGANIZAÇÃO DE LEILÕES LTDA.;14517191000178;SERVIÇOS;EM ANDAMENTO
18/09/2020;MERCADOCAR MERCANTIL DE PEÇAS LTDA.;43158302000529;COMÉRCIO;EM ANDAMENTO
18/09/2020;TAPEÇARIA NOVA ALIANÇA ME;37251796000165;SERVIÇOS;EM ANDAMENTO
19/09/2020;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;34028316000103;SERVIÇO PÚBLICO;EM ANDAMENTO
19/09/2020;123 VIAGENS E TURISMO LTDA.;26669170000157;SERVIÇOS;EM ANDAMENTO
20/09/2020;F L FERNANDES & LOPES COMERCIAL LTDA. ME;02443628000197;COMÉRCIO;EM ANDAMENTO
20/09/2020;BANCO PAN S.A.;59285411000113;FINANCEIRO;EM ANDAMENTO
21/09/2020;ARADESC INDÚSTRIA E COMÉRCIO LTDA. ME;10947171000186;COMÉRCIO;EM ANDAMENTO
21/09/2020;RECOVERY DO BRASIL CONSULTORIA S.A.;05032035000126;FINANCEIRO;EM ANDAMENTO
;;;;
